Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
DLP3657,DICLODENK 50MG,C1,box,0,6.5,5, No Tax, exclusive, SC1,,4,,,,,
DLP3658,DICLODENK RECTAL(SUPPOSITORY),C1,box,0,3.2,5, No Tax, exclusive, SC1,,17,,,,,
DLP3659,DICLOFEN  FORTE  ECL,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3660,DICLOFEN 50MG TABS (E.C.L.) S/S,C1,box,0,1,5, No Tax, exclusive, SC1,,35,,,,,
DLP3661,DICLOFEN -K 50MG,C1,box,0,3,5, No Tax, exclusive, SC1,,14,,,,,
DLP3662,DICLOFENAC 100MG(MERCURY),C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3663,DICLOFENAC 100MG(MISSION),C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3664,DICLOFENAC 50MG(MERCURY),C1,box,0,0.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3665,DICLOFENAC 50MG(MISSION),C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3666,DICLOFENAC GEL,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3667,DICLOFENAC INJECTION,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3668,DICLOKIN -TR CAPS,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3669,DICLOLEX 100MG,C1,box,0,2.5,5, No Tax, exclusive, SC1,,6,,,,,
DLP3670,DICLOLEX 50MG,C1,box,0,2,5, No Tax, exclusive, SC1,,3,,,,,
DLP3671,DICLOLEX GEL,C1,box,0,8,5, No Tax, exclusive, SC1,,3,,,,,
DLP3672,DICLOLEX PLUS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3673,DICLOMIL-100,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3674,DICLONOVA 100MG TABS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3675,DICLONOVA PLUS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3676,DICLONOVA-50,C1,box,0,0.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3677,DICLOTOP  TABLETS,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3678,DICOFEN 50MG(MEDRICH),C1,box,0,0.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3679,DICONAC 100MG,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3680,DICONAC 50MG,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3681,DICONIM,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3682,DIFEN,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3683,DIFLUCAN CAPS(FLUCONAZOLE),C1,box,0,29,5, No Tax, exclusive, SC1,,0,,,,,
DLP3684,DIGESTAL CAPSULES,C1,box,0,2.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3685,DIGESTAL SYRUP,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3686,DILATREND 6.25MG,C1,box,0,11,5, No Tax, exclusive, SC1,,0,,,,,
DLP3687,DINAC-TR CAPSULES,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3688,DIOFEN- 50MG,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3689,DIOFEN-P TABLET,C1,box,0,2,5, No Tax, exclusive, SC1,,10,,,,,
DLP3690,DIPEX  CAPS,C1,box,0,2,5, No Tax, exclusive, SC1,,3,,,,,
DLP3691,DIPHEX BRONCHODILATOR SYRUP,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3692,DIPHEX EXPECTORANT,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3693,DIPHEX JUNIOR,C1,box,0,7,5, No Tax, exclusive, SC1,,6,,,,,
DLP3694,DIPHEX SYRUP,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3695,DIPHEX WITH CODEINE,C1,box,0,22,5, No Tax, exclusive, SC1,,2,,,,,
DLP3696,DIPROSON CREAM,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3697,DISOGEL SUSPENSION,C1,box,0,2.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3698,DISOGENE TABLET,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3699,DISTALGESIC(CO-PROXAMOL),C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3700,DITHRANOL OINTMENT,C1,box,0,8,5, No Tax, exclusive, SC1,,5,,,,,
DLP3701,DNS INFUSION,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3702,DOLFEX TABLET,C1,box,0,0.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3703,DOLO NEUROBEUN(GENERIC),C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3704,DOLO PLUS CAPLET,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3705,DOLONOL CAPSULES,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3706,DOLOPAC TAB,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3707,DOLOPAINE EXTRA,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3708,DOLOPAINE JUNIOR,C1,box,0,7,5, No Tax, exclusive, SC1,,5,,,,,
DLP3709,DOLOTAB TABLET(PARA&BRUFEN),C1,box,0,2,5, No Tax, exclusive, SC1,,3,,,,,
DLP3710,DOLPROX CAPS,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3711,DOMADOL CAPS,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3712,DORETA TABS,C1,box,0,38,5, No Tax, exclusive, SC1,,1,,,,,
DLP3713,DOULAPRIM CAPLETS,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3714,DOXYCYCLINE CAPSULES,C1,box,0,2.5,5, No Tax, exclusive, SC1,,10,,,,,
DLP3715,DPAIN RUBEFACIENT GEL,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3716,DR.JONES TONIC,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3717,DRAGON  TABS,C1,box,0,6,5, No Tax, exclusive, SC1,,4,,,,,
DLP3718,DRAGON JELLY,C1,box,0,14,5, No Tax, exclusive, SC1,,0,,,,,
DLP3719,DRAGON SPRAY,C1,box,0,24,5, No Tax, exclusive, SC1,,2,,,,,
DLP3720,DRASTIN TABLET(10S),C1,box,0,0.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3721,DREZ OINTMENT,C1,box,0,8,5, No Tax, exclusive, SC1,,3,,,,,
DLP3722,DREZ SOLUT 100ML,C1,box,0,14,5, No Tax, exclusive, SC1,,4,,,,,
DLP3723,DREZ SOLUT 30ML,C1,box,0,8,5, No Tax, exclusive, SC1,,4,,,,,
DLP3724,DREZ SORE POWDER,C1,box,0,8,5, No Tax, exclusive, SC1,,2,,,,,
DLP3725,DREZ-V GEL,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3726,DUAPA BITTERS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3727,DUAPA TONIC,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3728,DUEL CONDOM,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3729,DUMOCALCIUM TABLET(CALCIUM)10S,C1,box,0,1.5,5, No Tax, exclusive, SC1,,46,,,,,
DLP3730,DUREX CONDOM,C1,box,0,8,5, No Tax, exclusive, SC1,,3,,,,,
DLP3731,DUROL BLOOD TONIC L/S,C1,box,0,11,5, No Tax, exclusive, SC1,,3,,,,,
DLP3732,DUROL JUNIOR,C1,box,0,9,5, No Tax, exclusive, SC1,,4,,,,,
DLP3733,DUROL TONIC 200ML,C1,box,0,9,5, No Tax, exclusive, SC1,,4,,,,,
DLP3734,DUSECOLD CAPLETS,C1,box,0,0.25,5, No Tax, exclusive, SC1,,0,,,,,
DLP3735,DUSECOLD SUSPENIOS,C1,box,0,1.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3736,DUSTING POWDER,C1,box,0,2.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3737,DYMOL 50MG,C1,box,0,5,5, No Tax, exclusive, SC1,,1,,,,,
DLP3738,DYNA GLOBIN SYRUP,C1,box,0,1.9,5, No Tax, exclusive, SC1,,0,,,,,
DLP3739,DYNA-FORTE PLUS,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3740,DYNAPET SYRUP,C1,box,0,4.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3741,DYNEWELL SYRUP,C1,box,0,4,5, No Tax, exclusive, SC1,,7,,,,,
DLP3742,DYNEWELL TABLET,C1,box,0,0.5,5, No Tax, exclusive, SC1,,18,,,,,
DLP3743,E.M.V.I.T. MULTIVITE CAPSULES,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3744,EARLY DETECTION,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3745,EARNEST OINT,C1,box,0,3,5, No Tax, exclusive, SC1,,6,,,,,
DLP3746,EBUPAR SYRUP,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3747,ECONAZINE CREAM,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3748,ECONOPRED EYE DROPS,C1,box,0,6.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3749,EFPAC JUNIOR,C1,box,0,7,5, No Tax, exclusive, SC1,,2,,,,,
DLP3750,EFPAC TABLET,C1,box,0,1.3,5, No Tax, exclusive, SC1,,10,,,,,
DLP3751,EKURO BEWU,C1,box,0,3,5, No Tax, exclusive, SC1,,8,,,,,
DLP3752,ELEPHANT OINT BOX,C1,box,0,0.9,5, No Tax, exclusive, SC1,,0,,,,,
DLP3753,ELEPHANT OINTMENT TUBE,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3754,ELERON CAPSULES,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3755,ELERON SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3756,ELISCA EYE DROP(CHLORAMPHENICO,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3757,ELVITONE SYRUP,C1,box,0,2.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3758,EMGIFLOX SUSPN,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3759,EMGIKOF S SYRUP,C1,box,0,8,5, No Tax, exclusive, SC1,,2,,,,,
DLP3760,EMGIKOF-D SYRUP,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3761,EMGIPROFEN  SYRUP,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3762,ENACEF SUSPENSION,C1,box,0,20,5, No Tax, exclusive, SC1,,1,,,,,
DLP3763,ENACEF TABS 250MG(CEFUROXIME),C1,box,0,30,5, No Tax, exclusive, SC1,,5,,,,,
DLP3764,ENACEF TABS 500MG,C1,box,0,45,5, No Tax, exclusive, SC1,,3,,,,,
DLP3765,ENACIN -C 150MG,C1,box,0,10,5, No Tax, exclusive, SC1,,4,,,,,
DLP3766,ENACIN-C 300MG CAPS,C1,box,0,15,5, No Tax, exclusive, SC1,,0,,,,,
DLP3767,ENAFIX 100MG  SYRUP,C1,box,0,20,5, No Tax, exclusive, SC1,,4,,,,,
DLP3768,ENAFIX 200MG TABS,C1,box,0,20,5, No Tax, exclusive, SC1,,2,,,,,
DLP3769,ENAMENA BLOOD TONIC,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3770,ENAMYCIN SUSPENSION,C1,box,0,9,5, No Tax, exclusive, SC1,,2,,,,,
DLP3771,ENOQUINE SUSPENSION,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3772,ENORAL TABLETS,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3773,ENVICO COLD&FLU SYRUP,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3774,EPANOL SYRUP,C1,box,0,5,5, No Tax, exclusive, SC1,,3,,,,,
DLP3775,EPHEDRINE TABLET 30MG,C1,box,0,0.01,5, No Tax, exclusive, SC1,,0,,,,,
DLP3776,EPICROM EYE DROPS,C1,box,0,17,5, No Tax, exclusive, SC1,,1,,,,,
DLP3777,EPIDERM CREAM,C1,box,0,4.5,5, No Tax, exclusive, SC1,,5,,,,,
DLP3778,EPSON SALT(LAXATIVE),C1,box,0,0.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3779,EROTAB 250MG(ERYTHROMYCIN),C1,box,0,0.9,5, No Tax, exclusive, SC1,,0,,,,,
DLP3780,EROTAB 500MG(ERYTHROMYCIN),C1,box,0,1.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3781,EROTICA CONDOMS,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3782,ERYTHROKIN SUSP(60ML),C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3783,ERYTHROKIN SUSPENSION(KINAPHA),C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3784,ERYTHROMYCIN TABLET 250MG,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3785,ESKADOL CAPS,C1,box,0,1.5,5, No Tax, exclusive, SC1,,20,,,,,
DLP3786,ESKADOL NITE TABS,C1,box,0,2,5, No Tax, exclusive, SC1,,4,,,,,
DLP3787,ESKYZOLE CREAM,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3788,ESSENTIAL EMBROCATION M/S,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3789,ESSENTIAL EMBROCATION S/S,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3790,EUSOL SOLUTION,C1,box,0,2.5,5, No Tax, exclusive, SC1,,3,,,,,
DLP3791,EVIROSE-200 VITAMIN E,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3792,EVRIL EYE DROP(GENTAMYCIN),C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3793,EXAMOX SUSPENSION,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3794,EXOCLAV SUSPN  228MG,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3795,EXOCLAV SUSPN 457MG,C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP3796,EXPRESS CREAM,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3797,EZIPEN TABS,C1,box,0,3,5, No Tax, exclusive, SC1,,9,,,,,
DLP3798,FAMPLAN INJECTABLE CONTRA,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3799,FANSIDER 3S,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3800,FASIPRO(CIPRO&TINIDAZOLE),C1,box,0,4.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3801,FASTAC OINTMENT,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3802,FASTAC TABLET,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3803,FAYTEX PAD,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP3804,FEFAX IRON CAPSULES,C1,box,0,2.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3805,FEGEM BLOOD TONIC,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3806,FEGLO-B SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,3,,,,,
DLP3807,FELDENE CAPS 20MG,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3808,FEMINA HERBAL SYP,C1,box,0,1.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3809,FENBASE  EXTRA TABS,C1,box,0,2,5, No Tax, exclusive, SC1,,5,,,,,
DLP3810,FENPAR 400MG,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3811,FERMIX HERBAL CAPSULES,C1,box,0,4.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3812,FEROCLEAR CAPS,C1,box,0,18,5, No Tax, exclusive, SC1,,2,,,,,
DLP3813,FEROCLEAR SYP S/S,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3814,FEROCLEAR SYRUP,C1,box,0,20,5, No Tax, exclusive, SC1,,3,,,,,
DLP3815,FEROCLEAR TAB,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3816,FEROFIX BLOOD TONIC,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP3817,FEROFIX CAPS,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3818,FEROGLOBIN CAPSULES,C1,box,0,36,5, No Tax, exclusive, SC1,,2,,,,,
DLP3819,FEROGLOBIN SYRUP,C1,box,0,35,5, No Tax, exclusive, SC1,,3,,,,,
DLP3820,FERRODEX  CAPSULES,C1,box,0,8,5, No Tax, exclusive, SC1,,2,,,,,
DLP3821,FERRODEX TONIC,C1,box,0,9,5, No Tax, exclusive, SC1,,4,,,,,
DLP3822,FERROLEX CAPSULES,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3823,FERROLEX SYRUP,C1,box,0,16,5, No Tax, exclusive, SC1,,1,,,,,
DLP3824,FERROSTRANE SYRUP,C1,box,0,13,5, No Tax, exclusive, SC1,,0,,,,,
DLP3825,FERSOLATE IRON TALET(LOOSE),C1,box,0,0.2,5, No Tax, exclusive, SC1,,95,,,,,
DLP3826,FERYCAL-12 SYRUP,C1,box,0,16,5, No Tax, exclusive, SC1,,0,,,,,
DLP3827,FEVORIT IRON SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3828,FEVORIT TABLETS,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3829,FG-FOL SYRUP,C1,box,0,1.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3830,FIESTA CONDOM,C1,box,0,3.5,5, No Tax, exclusive, SC1,,1,,,,,
DLP3831,FINE FINE OINTMENT,C1,box,0,3,5, No Tax, exclusive, SC1,,5,,,,,
DLP3832,FINE FINE SOAP,C1,box,0,3,5, No Tax, exclusive, SC1,,4,,,,,
DLP3833,FINELIFE BABY DROPS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3834,FINELIFE BLOOD TONIC,C1,box,0,10,5, No Tax, exclusive, SC1,,4,,,,,
DLP3835,FINELIFE CODLIVER CAPSULES,C1,box,0,0.35,5, No Tax, exclusive, SC1,,0,,,,,
DLP3836,FINELIFE STRONG MULTIVITE,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3837,FINI FINE SOAP,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3838,FISHERMAN'S FRIEND,C1,box,0,8,5, No Tax, exclusive, SC1,,4,,,,,
DLP3839,FLAGENTYL 500MG,C1,box,0,19,5, No Tax, exclusive, SC1,,0,,,,,
DLP3840,FLAGYL 200MG(M&G)(METRONIDAZ),C1,box,0,0.5,5, No Tax, exclusive, SC1,,53,,,,,
DLP3841,FLAGYL 400MG,C1,box,0,1.5,5, No Tax, exclusive, SC1,,38,,,,,
DLP3842,FLAGYL SUSPENSION,C1,box,0,5,5, No Tax, exclusive, SC1,,2,,,,,
DLP3843,FLAREX EYE DROPS,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3844,FLEMEX ADULT,C1,box,0,12,5, No Tax, exclusive, SC1,,4,,,,,
DLP3845,FLEMEX CHILD,C1,box,0,10,5, No Tax, exclusive, SC1,,3,,,,,
DLP3846,FLEMING TABLET 625MG,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3847,FLEX-IT(1500MG),C1,box,0,13,5, No Tax, exclusive, SC1,,0,,,,,
DLP3848,FLEX-IT(750MG),C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3849,FLEXY GEL,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3850,FLOTAC 75MG CAPS,C1,box,0,2.75,5, No Tax, exclusive, SC1,,0,,,,,
DLP3851,FLOXA  SUSPN,C1,box,0,7,5, No Tax, exclusive, SC1,,1,,,,,
DLP3852,FLOXAPEN SUSP,C1,box,0,14,5, No Tax, exclusive, SC1,,0,,,,,
DLP3853,FLUAID SYRUP,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3854,FLUCLOXACILLIN  500MG CAPSULES,C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP3855,FLUCLOXACILLIN CAPSULES,C1,box,0,2,5, No Tax, exclusive, SC1,,10,,,,,
DLP3856,FLUCLOXACILLIN SUSPEN(LETAP),C1,box,0,5,5, No Tax, exclusive, SC1,,8,,,,,
DLP3857,FLUCOR DAY COLD(NON DROWSY),C1,box,0,11,5, No Tax, exclusive, SC1,,2,,,,,
DLP3858,FLUCOR NIGHT GEL,C1,box,0,11,5, No Tax, exclusive, SC1,,0,,,,,
DLP3859,FLUREST COLD TABLETS,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP3860,FLUXACIN SUSP,C1,box,0,1.7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3861,FLUXAKIN SUSP,C1,box,0,1.7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3862,FLUXAMOX  CAPSULES,C1,box,0,10,5, No Tax, exclusive, SC1,,5,,,,,
DLP3863,FLUXAMOX  SUSPENSION,C1,box,0,10,5, No Tax, exclusive, SC1,,5,,,,,
DLP3864,FOLIC ACID TABS  INTRAPHARMA,C1,box,0,9,5, No Tax, exclusive, SC1,,3,,,,,
DLP3865,FOLIC BLISTER,C1,box,0,0.3,5, No Tax, exclusive, SC1,,21,,,,,
DLP3866,FOLICAP CAPSULES,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3867,FOLIGROW CAPSULES,C1,box,0,12,5, No Tax, exclusive, SC1,,3,,,,,
DLP3868,FOLIGROW TONIC,C1,box,0,12,5, No Tax, exclusive, SC1,,3,,,,,
DLP3869,FOLIRON BLOOD SYRUP,C1,box,0,9,5, No Tax, exclusive, SC1,,5,,,,,
DLP3870,FOLIRON CAPS,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3871,FOLIRON ZINC CAPSULES,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3872,FOREVER EASY PAD,C1,box,0,6,5, No Tax, exclusive, SC1,,2,,,,,
DLP3873,FOREVER PANTY LINER,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3874,FOXITIL 250 MG TABS,C1,box,0,25,5, No Tax, exclusive, SC1,,0,,,,,
DLP3875,FOXITIL 500MG TABS,C1,box,0,40,5, No Tax, exclusive, SC1,,0,,,,,
DLP3876,FRALENA STOP FEVER,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3877,FRALENA TAFOSS MIXTURE,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3878,FRALENA TONIC,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3879,FRALENA ULTIMATE MAN BOX,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3880,FRALENA ULTIMATE MAN LOOSE,C1,box,0,0.15,5, No Tax, exclusive, SC1,,0,,,,,
DLP3881,FROMILID 500MG(CLARITHROMYCIN),C1,box,0,0.83,5, No Tax, exclusive, SC1,,0,,,,,
DLP3882,FRUSEMIDE 40MG(LAXIS),C1,box,0,0.5,5, No Tax, exclusive, SC1,,33,,,,,
DLP3883,FRUSEMIDE INJECTION,C1,box,0,0.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3884,FUMET SUSPENSION,C1,box,0,5,5, No Tax, exclusive, SC1,,4,,,,,
DLP3885,FUNBACT A L/S(TRIPPLE ACTION),C1,box,0,7.5,5, No Tax, exclusive, SC1,,6,,,,,
DLP3886,FUNBACT SOAP,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3887,FUNGRAL TABLETS,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3888,FURAZOLE SUSPENSION,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3889,G.V.PAINT(GENTAIN VIOLET),C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3890,GACET 250MG(PARA-SUPPOSITORY),C1,box,0,1,5, No Tax, exclusive, SC1,,1,,,,,
DLP3891,GACET PARA SUPPOSITORY 125MG,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3892,GARLIX GARLIC PEARLS,C1,box,0,4.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3893,GASTRACID SUSPENSION,C1,box,0,10,5, No Tax, exclusive, SC1,,3,,,,,
DLP3894,GASTRALGIN SUSPENSION,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3895,GASTRALGIN TABLET,C1,box,0,0.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3896,GASTRONE SUSPENSION  L/S,C1,box,0,10,5, No Tax, exclusive, SC1,,1,,,,,
DLP3897,GASTRONE SYRUP S/S,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3898,GASTRONE TABLET,C1,box,0,2,5, No Tax, exclusive, SC1,,3,,,,,
DLP3899,GAUSE BANDAGE 3)INCH,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3900,GAUSE BANDAGE 4INCH,C1,box,0,1.5,5, No Tax, exclusive, SC1,,6,,,,,
DLP3901,GAUZE BANDAGE 6INCH,C1,box,0,2,5, No Tax, exclusive, SC1,,11,,,,,
DLP3902,GBEDEMAH GARLIC BITTERS,C1,box,0,13,5, No Tax, exclusive, SC1,,3,,,,,
DLP3903,GEBEDICLO 100MG TABS,C1,box,0,2,5, No Tax, exclusive, SC1,,5,,,,,
DLP3904,GEBEDICLO 50MG TABS,C1,box,0,1.5,5, No Tax, exclusive, SC1,,10,,,,,
DLP3905,GEBEDICLO GEL,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3906,GEBEDOL FORTE TABLETS,C1,box,0,2.5,5, No Tax, exclusive, SC1,,8,,,,,
DLP3907,GEBEDOL TABLET,C1,box,0,1.5,5, No Tax, exclusive, SC1,,11,,,,,
DLP3908,GEBEDOL XTRA  TABLETS,C1,box,0,2.5,5, No Tax, exclusive, SC1,,11,,,,,
DLP3909,GEBEFLUC 200MG  CAPS,C1,box,0,10,5, No Tax, exclusive, SC1,,6,,,,,
DLP3910,GEBEXIME SUSPENSION,C1,box,0,18,5, No Tax, exclusive, SC1,,0,,,,,
DLP3911,GEDITONE SYRUP,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3912,GEN M  ADULT TABS,C1,box,0,20,5, No Tax, exclusive, SC1,,4,,,,,
